,slice,loss_g,loss_d,sensitivity,specificity,false_positive_rate,precision,dice_score,balanced_accuracy,smooth_dice_loss,mae,method
20506,3418,0.0,0.0,0.8876689,0.9975426,0.002457405,0.9459946,0.91590416,0.94260573,0.3172077,0.0075390623,Majority Voting No T1
20507,3419,0.0,0.0,0.8942548,0.9977458,0.0022541909,0.95128435,0.9218884,0.9460003,0.3172077,0.007109375,Majority Voting No T1
20508,3420,0.0,0.0,0.8934959,0.9961428,0.0038572014,0.9212071,0.9071399,0.9448194,0.3172077,0.0087890625,Majority Voting No T1
20509,3421,0.0,0.0,0.8972332,0.996014,0.0039860285,0.92126626,0.90909094,0.94662356,0.3172077,0.008867187,Majority Voting No T1
20510,3422,0.0,0.0,0.8451128,0.99682736,0.0031726412,0.93588674,0.8881865,0.9209701,0.3172077,0.011054687,Majority Voting No T1
20511,3423,0.0,0.0,0.8877938,0.9964581,0.003541864,0.9315831,0.9091615,0.942126,0.3172077,0.009140625,Majority Voting No T1
20512,3424,0.0,0.0,0.8823099,0.9974414,0.0025586002,0.9511426,0.9154342,0.93987566,0.3172077,0.008710938,Majority Voting No T1
20513,3425,0.0,0.0,0.89529914,0.9973136,0.0026863944,0.95083207,0.92223036,0.94630635,0.3172077,0.00828125,Majority Voting No T1
20514,3426,0.0,0.0,0.9175824,0.99813616,0.0018638171,0.9674149,0.94184,0.9578593,0.3172077,0.0064453124,Majority Voting No T1
20515,3427,0.0,0.0,0.9080302,0.9975148,0.0024851924,0.95661604,0.93169016,0.9527725,0.3172077,0.007578125,Majority Voting No T1
20516,3428,0.0,0.0,0.9214481,0.9972241,0.0027759364,0.9526836,0.93680555,0.9593361,0.3172077,0.007109375,Majority Voting No T1
20517,3429,0.0,0.0,0.9288182,0.9951973,0.004802716,0.92054796,0.9246646,0.96200776,0.3172077,0.008554688,Majority Voting No T1
20518,3430,0.0,0.0,0.8762238,0.99681425,0.0031857674,0.94210523,0.907971,0.936519,0.3172077,0.009921875,Majority Voting No T1
20519,3431,0.0,0.0,0.78571427,0.9990888,0.0009111995,0.9811321,0.87261635,0.8924015,0.3172077,0.013046875,Majority Voting No T1
20520,3432,0.0,0.0,0.77081853,0.9992974,0.0007026245,0.98454547,0.86467063,0.8850579,0.3172077,0.013242188,Majority Voting No T1
20521,3433,0.0,0.0,0.7013838,0.9992983,0.00070169644,0.9826531,0.81852955,0.8503411,0.3172077,0.016679687,Majority Voting No T1
20522,3434,0.0,0.0,0.69329315,0.9998764,0.00012359412,0.99674976,0.81777775,0.8465848,0.3172077,0.016015625,Majority Voting No T1
20523,3435,0.0,0.0,0.7612753,0.99991775,8.225714e-05,0.9979613,0.8636965,0.8805965,0.3172077,0.012070312,Majority Voting No T1
20524,3436,0.0,0.0,0.75250834,0.9995902,0.0004097689,0.989011,0.85470086,0.8760493,0.3172077,0.011953125,Majority Voting No T1
20525,3437,0.0,0.0,0.786383,0.9998362,0.00016376663,0.99568963,0.87874466,0.8931096,0.3172077,0.009960937,Majority Voting No T1
20526,3438,0.0,0.0,0.7914438,0.9993872,0.0006127952,0.9833887,0.87703705,0.89541554,0.3172077,0.009726563,Majority Voting No T1
20527,3439,0.0,0.0,0.8401869,0.9988178,0.0011822259,0.96875,0.8998999,0.9195023,0.3172077,0.0078125,Majority Voting No T1
20528,3440,0.0,0.0,0.7125506,0.9995531,0.00044693646,0.9846154,0.82677627,0.85605186,0.3172077,0.011523438,Majority Voting No T1
20529,3441,0.0,0.0,0.6132479,0.9997973,0.00020272462,0.9913644,0.75775576,0.80652255,0.3172077,0.014335938,Majority Voting No T1
20530,3442,0.0,0.0,0.5153374,0.99959654,0.00040346984,0.9767442,0.67469877,0.757467,0.3172077,0.015820313,Majority Voting No T1
20531,3443,0.0,0.0,0.45516303,0.99975866,0.00024131274,0.9824047,0.62209845,0.72746086,0.3172077,0.015898438,Majority Voting No T1
20532,3444,0.0,0.0,0.33989266,0.9996406,0.00035941057,0.95477384,0.5013193,0.6697666,0.3172077,0.014765625,Majority Voting No T1
20533,3445,0.0,0.0,0.358,0.9997211,0.00027888446,0.96236557,0.5218659,0.67886055,0.3172077,0.0128125,Majority Voting No T1
20534,3446,0.0,0.0,0.34739456,0.9996825,0.0003174981,0.9459459,0.50816697,0.6735385,0.3172077,0.010585938,Majority Voting No T1
20535,3447,0.0,0.0,0.026706232,1.0,0.0,1.0,0.05202312,0.5133531,0.3172077,0.0128125,Majority Voting No T1
20536,3448,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.3172077,0.009453125,Majority Voting No T1
20537,3449,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.3172077,0.006484375,Majority Voting No T1
20538,3450,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.3172077,0.00375,Majority Voting No T1
20539,3451,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.3172077,0.0026171876,Majority Voting No T1
20540,3452,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3172077,0.0,Majority Voting No T1
20541,3453,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3172077,0.0,Majority Voting No T1
20542,3454,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3172077,0.0,Majority Voting No T1
20543,3455,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3172077,0.0,Majority Voting No T1
20544,3392,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.32250988,0.0010546875,Majority Voting No T1c
20545,3393,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.32250988,0.0025390624,Majority Voting No T1c
20546,3394,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.32250988,0.00234375,Majority Voting No T1c
20547,3395,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.32250988,0.0021484375,Majority Voting No T1c
20548,3396,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.32250988,0.00546875,Majority Voting No T1c
20549,3397,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.32250988,0.009570313,Majority Voting No T1c
20550,3398,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.32250988,0.013984375,Majority Voting No T1c
20551,3399,0.0,0.0,0.17824075,1.0,0.0,1.0,0.30255404,0.5891204,0.32250988,0.013867187,Majority Voting No T1c
20552,3400,0.0,0.0,0.3976143,1.0,0.0,1.0,0.56899005,0.6988072,0.32250988,0.011835937,Majority Voting No T1c
20553,3401,0.0,0.0,0.60227275,1.0,0.0,1.0,0.75177306,0.8011364,0.32250988,0.008203125,Majority Voting No T1c
20554,3402,0.0,0.0,0.71276593,1.0,0.0,1.0,0.83229816,0.85638297,0.32250988,0.006328125,Majority Voting No T1c
20555,3403,0.0,0.0,0.8,0.99992007,7.993605e-05,0.99570817,0.88718927,0.89996004,0.32250988,0.004609375,Majority Voting No T1c
20556,3404,0.0,0.0,0.7993421,0.99996,4.0012805e-05,0.9979466,0.88767123,0.89965105,0.32250988,0.0048046876,Majority Voting No T1c
20557,3405,0.0,0.0,0.8076923,1.0,0.0,1.0,0.89361703,0.90384614,0.32250988,0.0046875,Majority Voting No T1c
20558,3406,0.0,0.0,0.7844575,0.99883616,0.0011638174,0.9485816,0.858748,0.8916468,0.32250988,0.006875,Majority Voting No T1c
20559,3407,0.0,0.0,0.7759563,0.99750686,0.0024931638,0.9015873,0.8340675,0.88673156,0.32250988,0.008828125,Majority Voting No T1c
20560,3408,0.0,0.0,0.7250639,0.996978,0.0030220002,0.8831776,0.79634833,0.861021,0.32250988,0.011328125,Majority Voting No T1c
20561,3409,0.0,0.0,0.6650124,0.9977414,0.002258611,0.9054054,0.7668097,0.8313769,0.32250988,0.012734375,Majority Voting No T1c
20562,3410,0.0,0.0,0.62025315,0.9999596,4.0435083e-05,0.99814814,0.76508164,0.81010634,0.32250988,0.012929687,Majority Voting No T1c
20563,3411,0.0,0.0,0.7074756,0.99983793,0.00016209426,0.99391174,0.82658225,0.85365677,0.32250988,0.010703125,Majority Voting No T1c
20564,3412,0.0,0.0,0.7518402,0.9992292,0.00077082234,0.9741144,0.8486647,0.87553465,0.32250988,0.009960937,Majority Voting No T1c
20565,3413,0.0,0.0,0.73306775,0.9991462,0.00085379736,0.9722589,0.8358887,0.866107,0.32250988,0.011289063,Majority Voting No T1c
20566,3414,0.0,0.0,0.76708376,0.9999593,4.0714956e-05,0.9987469,0.8677191,0.8835215,0.32250988,0.009492188,Majority Voting No T1c
20567,3415,0.0,0.0,0.8313027,0.9997147,0.00028532997,0.99217004,0.9046405,0.9155087,0.32250988,0.0073046875,Majority Voting No T1c
20568,3416,0.0,0.0,0.8567543,0.9997551,0.00024492794,0.99369085,0.9201558,0.92825466,0.32250988,0.00640625,Majority Voting No T1c
20569,3417,0.0,0.0,0.8454149,0.99975467,0.0002453486,0.99383986,0.91363853,0.9225848,0.32250988,0.0071484377,Majority Voting No T1c
20570,3418,0.0,0.0,0.8344595,0.9997133,0.00028669724,0.9929648,0.906838,0.91708636,0.32250988,0.007929687,Majority Voting No T1c
20571,3419,0.0,0.0,0.84013325,0.9997951,0.00020492643,0.995069,0.9110609,0.91996413,0.32250988,0.0076953126,Majority Voting No T1c
20572,3420,0.0,0.0,0.8292683,0.9999179,8.2068116e-05,0.99804306,0.90586144,0.9145931,0.32250988,0.00828125,Majority Voting No T1c
20573,3421,0.0,0.0,0.8166008,0.99995893,4.1093077e-05,0.99903286,0.8986516,0.90827984,0.32250988,0.009101562,Majority Voting No T1c
20574,3422,0.0,0.0,0.75714284,0.99991757,8.2406266e-05,0.99801785,0.86105174,0.8785302,0.32250988,0.0126953125,Majority Voting No T1c
20575,3423,0.0,0.0,0.83169067,0.9999176,8.236893e-05,0.99818015,0.90736145,0.91580415,0.32250988,0.00875,Majority Voting No T1c
20576,3424,0.0,0.0,0.8406433,1.0,0.0,1.0,0.91342336,0.92032164,0.32250988,0.008515625,Majority Voting No T1c
20577,3425,0.0,0.0,0.8710826,0.99962807,0.00037196232,0.9926948,0.9279211,0.9353553,0.32250988,0.007421875,Majority Voting No T1c
20578,3426,0.0,0.0,0.90247256,0.9994616,0.00053843606,0.99020344,0.9443047,0.9509671,0.32250988,0.0060546873,Majority Voting No T1c
20579,3427,0.0,0.0,0.90185314,0.9985503,0.0014496956,0.9740549,0.9365645,0.9502017,0.32250988,0.006953125,Majority Voting No T1c
20580,3428,0.0,0.0,0.90983605,0.99850845,0.0014915479,0.9736842,0.94067794,0.95417225,0.32250988,0.0065625,Majority Voting No T1c
20581,3429,0.0,0.0,0.9073946,0.99718463,0.0028153853,0.9507603,0.9285714,0.95228964,0.32250988,0.007890625,Majority Voting No T1c
20582,3430,0.0,0.0,0.8608392,0.9976831,0.0023169217,0.95648795,0.90614647,0.92926115,0.32250988,0.009960937,Majority Voting No T1c
20583,3431,0.0,0.0,0.7712912,0.99966866,0.00033134528,0.9929266,0.86818707,0.8854799,0.32250988,0.013320313,Majority Voting No T1c
20584,3432,0.0,0.0,0.7679715,0.9996694,0.0003306468,0.9926403,0.8659711,0.8838204,0.32250988,0.013046875,Majority Voting No T1c
20585,3433,0.0,0.0,0.6911872,0.9999587,4.1276264e-05,0.9989474,0.81704694,0.84557295,0.32250988,0.016601562,Majority Voting No T1c
20586,3434,0.0,0.0,0.69329315,0.9999588,4.119804e-05,0.99891424,0.81850535,0.846626,0.32250988,0.0159375,Majority Voting No T1c
20587,3435,0.0,0.0,0.7612753,0.99991775,8.225714e-05,0.9979613,0.8636965,0.8805965,0.32250988,0.012070312,Majority Voting No T1c
20588,3436,0.0,0.0,0.75250834,0.9995902,0.0004097689,0.989011,0.85470086,0.8760493,0.32250988,0.011953125,Majority Voting No T1c
20589,3437,0.0,0.0,0.786383,0.9998362,0.00016376663,0.99568963,0.87874466,0.8931096,0.32250988,0.009960937,Majority Voting No T1c
20590,3438,0.0,0.0,0.7914438,0.9993872,0.0006127952,0.9833887,0.87703705,0.89541554,0.32250988,0.009726563,Majority Voting No T1c
20591,3439,0.0,0.0,0.8401869,0.9988178,0.0011822259,0.96875,0.8998999,0.9195023,0.32250988,0.0078125,Majority Voting No T1c
20592,3440,0.0,0.0,0.7125506,0.9995531,0.00044693646,0.9846154,0.82677627,0.85605186,0.32250988,0.011523438,Majority Voting No T1c
20593,3441,0.0,0.0,0.6132479,0.9997973,0.00020272462,0.9913644,0.75775576,0.80652255,0.32250988,0.014335938,Majority Voting No T1c
20594,3442,0.0,0.0,0.5153374,0.99959654,0.00040346984,0.9767442,0.67469877,0.757467,0.32250988,0.015820313,Majority Voting No T1c
20595,3443,0.0,0.0,0.45516303,0.99975866,0.00024131274,0.9824047,0.62209845,0.72746086,0.32250988,0.015898438,Majority Voting No T1c
20596,3444,0.0,0.0,0.33989266,0.9996406,0.00035941057,0.95477384,0.5013193,0.6697666,0.32250988,0.014765625,Majority Voting No T1c
20597,3445,0.0,0.0,0.358,0.9997211,0.00027888446,0.96236557,0.5218659,0.67886055,0.32250988,0.0128125,Majority Voting No T1c
20598,3446,0.0,0.0,0.34739456,0.9996825,0.0003174981,0.9459459,0.50816697,0.6735385,0.32250988,0.010585938,Majority Voting No T1c
20599,3447,0.0,0.0,0.026706232,1.0,0.0,1.0,0.05202312,0.5133531,0.32250988,0.0128125,Majority Voting No T1c
20600,3448,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.32250988,0.009453125,Majority Voting No T1c
20601,3449,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.32250988,0.006484375,Majority Voting No T1c
20602,3450,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.32250988,0.00375,Majority Voting No T1c
20603,3451,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.32250988,0.0026171876,Majority Voting No T1c
20604,3452,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.32250988,0.0,Majority Voting No T1c
20605,3453,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.32250988,0.0,Majority Voting No T1c
20606,3454,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.32250988,0.0,Majority Voting No T1c
20607,3455,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.32250988,0.0,Majority Voting No T1c
20608,3392,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.5639537,0.0010546875,Majority Voting No T2
20609,3393,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.5639537,0.0025390624,Majority Voting No T2
20610,3394,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.5639537,0.00234375,Majority Voting No T2
20611,3395,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.5639537,0.0021484375,Majority Voting No T2
20612,3396,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.5639537,0.00546875,Majority Voting No T2
20613,3397,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.5639537,0.009570313,Majority Voting No T2
20614,3398,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.5639537,0.013984375,Majority Voting No T2
20615,3399,0.0,0.0,0.28703704,1.0,0.0,1.0,0.44604316,0.6435185,0.5639537,0.01203125,Majority Voting No T2
20616,3400,0.0,0.0,0.62425447,0.9990836,0.0009164442,0.9317507,0.74761903,0.811669,0.5639537,0.00828125,Majority Voting No T2
20617,3401,0.0,0.0,0.79924244,0.99876356,0.0012364391,0.9315673,0.86034656,0.89900297,0.5639537,0.0053515625,Majority Voting No T2
20618,3402,0.0,0.0,0.7464539,0.99860203,0.0013979869,0.9232456,0.8254902,0.87252796,0.5639537,0.006953125,Majority Voting No T2
20619,3403,0.0,0.0,0.7155172,0.9984013,0.001598721,0.9120879,0.8019324,0.8569593,0.5639537,0.008007812,Majority Voting No T2
20620,3404,0.0,0.0,0.7072368,0.99895966,0.001040333,0.94298244,0.8082707,0.8530983,0.5639537,0.00796875,Majority Voting No T2
20621,3405,0.0,0.0,0.6923077,0.9983584,0.001641576,0.91331923,0.78760254,0.84533304,0.5639537,0.009101562,Majority Voting No T2
20622,3406,0.0,0.0,0.7038123,0.9961875,0.003812505,0.8347826,0.76372313,0.8499999,0.5639537,0.011601563,Majority Voting No T2
20623,3407,0.0,0.0,0.72677594,0.9951745,0.0048254784,0.81595093,0.76878613,0.86097527,0.5639537,0.0125,Majority Voting No T2
20624,3408,0.0,0.0,0.6956522,0.99492306,0.00507696,0.8119403,0.74931127,0.8452876,0.5639537,0.01421875,Majority Voting No T2
20625,3409,0.0,0.0,0.68362284,0.9961281,0.0038719045,0.8516229,0.75843084,0.83987546,0.5639537,0.013710937,Majority Voting No T2
20626,3410,0.0,0.0,0.6605293,0.9970078,0.002992196,0.88580245,0.7567568,0.82876855,0.5639537,0.014414063,Majority Voting No T2
20627,3411,0.0,0.0,0.6056338,0.9975281,0.0024719373,0.9016129,0.7245625,0.8015809,0.5639537,0.016601562,Majority Voting No T2
20628,3412,0.0,0.0,0.58149314,0.9918861,0.00811392,0.73439574,0.649061,0.78668964,0.5639537,0.023359375,Majority Voting No T2
20629,3413,0.0,0.0,0.5498008,0.99398273,0.0060172384,0.7885714,0.64788735,0.7718918,0.5639537,0.0234375,Majority Voting No T2
20630,3414,0.0,0.0,0.43792108,0.99662066,0.0033793412,0.8457249,0.577045,0.71727085,0.5639537,0.026054688,Majority Voting No T2
20631,3415,0.0,0.0,0.43673852,0.9973505,0.0026494926,0.87758946,0.58322906,0.71704453,0.5639537,0.026015624,Majority Voting No T2
20632,3416,0.0,0.0,0.45421576,0.9969384,0.0030615993,0.8697917,0.5967838,0.7255771,0.5639537,0.026445312,Majority Voting No T2
20633,3417,0.0,0.0,0.4585153,0.9982008,0.001799223,0.9226714,0.6126021,0.72835803,0.5639537,0.0259375,Majority Voting No T2
20634,3418,0.0,0.0,0.46199325,0.99881226,0.0011877457,0.9496528,0.6215909,0.73040277,0.5639537,0.026015624,Majority Voting No T2
20635,3419,0.0,0.0,0.46794337,0.9986065,0.0013934998,0.942953,0.6254869,0.73327494,0.5639537,0.026289063,Majority Voting No T2
20636,3420,0.0,0.0,0.45365855,0.9990562,0.0009437833,0.9604131,0.6162341,0.7263574,0.5639537,0.027148437,Majority Voting No T2
20637,3421,0.0,0.0,0.47747037,0.99930143,0.00069858227,0.9726248,0.640509,0.7383859,0.5639537,0.026484376,Majority Voting No T2
20638,3422,0.0,0.0,0.47593984,0.99925834,0.00074165635,0.97235024,0.63907117,0.7375991,0.5639537,0.027929688,Majority Voting No T2
20639,3423,0.0,0.0,0.5147839,0.99880564,0.0011943495,0.95903957,0.6699556,0.7567948,0.5639537,0.026132813,Majority Voting No T2
20640,3424,0.0,0.0,0.5197368,0.99900955,0.0009904259,0.96734697,0.6761769,0.7593732,0.5639537,0.026601562,Majority Voting No T2
20641,3425,0.0,0.0,0.57051283,0.99888414,0.001115887,0.9673913,0.7177419,0.7846985,0.5639537,0.024609376,Majority Voting No T2
20642,3426,0.0,0.0,0.5879121,0.9991716,0.0008283632,0.977169,0.7341338,0.79354185,0.5639537,0.02421875,Majority Voting No T2
20643,3427,0.0,0.0,0.540151,0.9985917,0.0014082757,0.9585871,0.69095695,0.76937133,0.5639537,0.0275,Majority Voting No T2
20644,3428,0.0,0.0,0.54849726,0.9986327,0.0013672522,0.9605263,0.69826084,0.773565,0.5639537,0.027109375,Majority Voting No T2
20645,3429,0.0,0.0,0.585349,0.9977642,0.0022357472,0.9400666,0.72146505,0.7915566,0.5639537,0.025546875,Majority Voting No T2
20646,3430,0.0,0.0,0.49160838,0.99933803,0.0006619777,0.97774684,0.6542578,0.7454732,0.5639537,0.029023437,Majority Voting No T2
20647,3431,0.0,0.0,0.3997253,0.9999586,4.141816e-05,0.99828476,0.5708681,0.6998419,0.5639537,0.034179688,Majority Voting No T2
20648,3432,0.0,0.0,0.33096084,1.0,0.0,1.0,0.4973262,0.66548043,0.5639537,0.03671875,Majority Voting No T2
20649,3433,0.0,0.0,0.28623453,1.0,0.0,1.0,0.4450736,0.64311725,0.5639537,0.03828125,Majority Voting No T2
20650,3434,0.0,0.0,0.12509419,1.0,0.0,1.0,0.22237107,0.5625471,0.5639537,0.04535156,Majority Voting No T2
20651,3435,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.5639537,0.050234374,Majority Voting No T2
20652,3436,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.5639537,0.04671875,Majority Voting No T2
20653,3437,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.5639537,0.045898438,Majority Voting No T2
20654,3438,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.5639537,0.043828126,Majority Voting No T2
20655,3439,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.5639537,0.041796874,Majority Voting No T2
20656,3440,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.5639537,0.03859375,Majority Voting No T2
20657,3441,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.5639537,0.0365625,Majority Voting No T2
20658,3442,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.5639537,0.031835936,Majority Voting No T2
20659,3443,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.5639537,0.02875,Majority Voting No T2
20660,3444,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.5639537,0.021835938,Majority Voting No T2
20661,3445,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.5639537,0.01953125,Majority Voting No T2
20662,3446,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.5639537,0.015742188,Majority Voting No T2
20663,3447,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.5639537,0.013164062,Majority Voting No T2
20664,3448,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.5639537,0.009453125,Majority Voting No T2
20665,3449,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.5639537,0.006484375,Majority Voting No T2
20666,3450,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.5639537,0.00375,Majority Voting No T2
20667,3451,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.5639537,0.0026171876,Majority Voting No T2
20668,3452,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5639537,0.0,Majority Voting No T2
20669,3453,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5639537,0.0,Majority Voting No T2
20670,3454,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5639537,0.0,Majority Voting No T2
20671,3455,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5639537,0.0,Majority Voting No T2
20672,3392,0.0,0.0,0.0,0.9996872,0.00031282994,0.0,0.0,0.4998436,0.5849171,0.0013671875,Majority Voting No Flair
20673,3393,0.0,0.0,0.0,0.9975328,0.0024672018,0.0,0.0,0.4987664,0.5849171,0.005,Majority Voting No Flair
20674,3394,0.0,0.0,0.0,0.99361783,0.0063821455,0.0,0.0,0.49680892,0.5849171,0.008710938,Majority Voting No Flair
20675,3395,0.0,0.0,0.0,0.9891955,0.010804463,0.0,0.0,0.49459776,0.5849171,0.012929687,Majority Voting No Flair
20676,3396,0.0,0.0,0.0,0.98880595,0.01119403,0.0,0.0,0.49440297,0.5849171,0.016601562,Majority Voting No Flair
20677,3397,0.0,0.0,0.0,0.9899428,0.010057188,0.0,0.0,0.4949714,0.5849171,0.01953125,Majority Voting No Flair
20678,3398,0.0,0.0,0.0,0.98660964,0.013390381,0.0,0.0,0.49330482,0.5849171,0.0271875,Majority Voting No Flair
20679,3399,0.0,0.0,0.14583333,0.9988875,0.0011125238,0.6923077,0.24091779,0.5723604,0.5849171,0.015507813,Majority Voting No Flair
20680,3400,0.0,0.0,0.3856859,0.99940234,0.000597681,0.9282297,0.5449438,0.6925441,0.5849171,0.01265625,Majority Voting No Flair
20681,3401,0.0,0.0,0.594697,0.9992023,0.00079770264,0.94011974,0.7285383,0.7969496,0.5849171,0.009140625,Majority Voting No Flair
20682,3402,0.0,0.0,0.6560284,0.9980029,0.0019971242,0.88095236,0.7520325,0.82701564,0.5849171,0.00953125,Majority Voting No Flair
20683,3403,0.0,0.0,0.6465517,0.99420464,0.005795364,0.72115386,0.6818182,0.8203782,0.5849171,0.013671875,Majority Voting No Flair
20684,3404,0.0,0.0,0.63980263,0.9927177,0.00728233,0.68126094,0.65988123,0.81626016,0.5849171,0.015664063,Majority Voting No Flair
20685,3405,0.0,0.0,0.6394231,0.993754,0.0062459963,0.7189189,0.6768448,0.8165885,0.5849171,0.014882812,Majority Voting No Flair
20686,3406,0.0,0.0,0.6583578,0.9960671,0.0039329,0.82084095,0.73067534,0.82721245,0.5849171,0.012929687,Majority Voting No Flair
20687,3407,0.0,0.0,0.6748634,0.99774814,0.00225189,0.8981818,0.77067083,0.83630574,0.5849171,0.011484375,Majority Voting No Flair
20688,3408,0.0,0.0,0.6253197,0.9973809,0.0026190667,0.8826715,0.73203593,0.8113503,0.5849171,0.013984375,Majority Voting No Flair
20689,3409,0.0,0.0,0.6116625,0.99705577,0.0029442606,0.8710247,0.71865886,0.80435914,0.5849171,0.015078125,Majority Voting No Flair
20690,3410,0.0,0.0,0.55005753,0.9999596,4.0435083e-05,0.9979123,0.70919883,0.77500856,0.5849171,0.0153125,Majority Voting No Flair
20691,3411,0.0,0.0,0.5200433,0.99971634,0.00028366497,0.9856263,0.68085104,0.7598798,0.5849171,0.017578125,Majority Voting No Flair
20692,3412,0.0,0.0,0.511041,0.9941174,0.0058825915,0.77020603,0.6144121,0.7525792,0.5849171,0.023828125,Majority Voting No Flair
20693,3413,0.0,0.0,0.47211155,0.99577165,0.0042283298,0.8200692,0.5992415,0.7339416,0.5849171,0.024765626,Majority Voting No Flair
20694,3414,0.0,0.0,0.3763234,0.9995114,0.00048857945,0.9702233,0.54230237,0.6879174,0.5849171,0.02578125,Majority Voting No Flair
20695,3415,0.0,0.0,0.393627,0.99975544,0.00024456854,0.9859155,0.5626256,0.6966912,0.5849171,0.025507813,Majority Voting No Flair
20696,3416,0.0,0.0,0.44242975,0.99795896,0.0020410663,0.9070632,0.5947593,0.72019434,0.5849171,0.025976563,Majority Voting No Flair
20697,3417,0.0,0.0,0.4558952,0.99889594,0.0011040687,0.9508197,0.6162928,0.72739553,0.5849171,0.025390625,Majority Voting No Flair
20698,3418,0.0,0.0,0.45777026,0.99852556,0.001474443,0.93771625,0.61521,0.7281479,0.5849171,0.026484376,Majority Voting No Flair
